customerID,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,ServiceID
9896-UYMIE,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,S11420
0853-NWIFK,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,S11421
8212-CRQXP,No,Fiber optic,No,No,No,No,Yes,No,S11422
6980-CDGFC,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11423
7691-XVTZH,Yes,Fiber optic,No,No,Yes,No,Yes,No,S11424
2520-SGTTA,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11425
7481-ATQQS,Yes,Fiber optic,No,No,Yes,No,No,Yes,S11426
2277-VWCNI,Yes,DSL,No,No,No,No,No,No,S11427
1088-CNNKB,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,S11428
8642-GVWRF,No,Fiber optic,No,Yes,Yes,No,No,No,S11429
1930-BZLHI,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11430
3400-ESFUW,No,DSL,Yes,Yes,No,Yes,No,No,S11431
5868-YTYKS,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11432
3525-DVKFN,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11433
1482-OXZSY,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,S11434
0377-JBKKT,No,DSL,Yes,Yes,No,Yes,No,No,S11435
5778-BVOFB,No,DSL,No,No,No,Yes,Yes,No,S11436
3373-YZZYM,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11437
2057-ZBLPD,Yes,Fiber optic,No,No,No,No,No,Yes,S11438
0228-MAUWC,Yes,DSL,No,No,Yes,Yes,No,No,S11439
5502-RLUYV,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,S11440
0023-HGHWL,No phone service,DSL,No,No,No,No,No,No,S11441
7663-YJHSN,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,S11442
4915-BFSXL,Yes,DSL,Yes,No,Yes,No,Yes,No,S11443
3086-RUCRN,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,S11444
5215-LNLDJ,No phone service,DSL,No,No,No,No,No,No,S11445
7576-JMYWV,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,S11446
9039-RBEEE,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,S11447
0257-KXZGU,Yes,DSL,No,Yes,Yes,No,No,No,S11448
1307-ATKGB,No,Fiber optic,No,Yes,Yes,No,No,Yes,S11449
8417-FMLZI,No,Fiber optic,No,Yes,No,No,No,Yes,S11450
3714-XPXBW,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,S11451
1850-AKQEP,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11452
2824-DXNKN,Yes,DSL,Yes,No,Yes,No,Yes,No,S11453
5227-JSCFE,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,S11454
0848-ZGQIJ,No,Fiber optic,No,Yes,No,No,Yes,Yes,S11455
3621-CHYVB,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,S11456
8042-RNLKO,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11457
1792-UXAFY,No,Fiber optic,No,Yes,Yes,No,Yes,No,S11458
5372-FBKBN,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11459
0420-TXVSG,Yes,DSL,Yes,Yes,Yes,No,No,No,S11460
6217-TOWGS,Yes,DSL,No,Yes,No,No,Yes,Yes,S11461
0515-YPMCW,No,Fiber optic,No,No,No,No,No,No,S11462
0378-XSZPU,No,DSL,Yes,Yes,Yes,No,No,No,S11463
1045-LTCYT,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11464
1544-JJMYL,No,DSL,Yes,No,Yes,Yes,Yes,No,S11465
4636-JGAAI,Yes,Fiber optic,No,Yes,No,No,No,Yes,S11466
6874-SGLHU,No,Fiber optic,No,Yes,No,No,Yes,Yes,S11467
5951-AOFIH,No,DSL,No,Yes,Yes,No,Yes,No,S11468
4729-XKASR,No phone service,DSL,No,No,No,No,No,No,S11469
3059-NGMXB,Yes,DSL,Yes,Yes,No,No,No,Yes,S11470
8652-YHIYU,Yes,Fiber optic,No,No,No,Yes,No,No,S11471
5278-PNYOX,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,S11472
5449-FIBXJ,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,S11473
3486-HOOGQ,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,S11474
5061-PBXFW,No,DSL,Yes,Yes,No,Yes,No,No,S11475
8630-FJLIB,No,Fiber optic,No,No,No,No,No,No,S11476
3891-NLXJB,No phone service,DSL,Yes,Yes,No,Yes,No,No,S11477
4749-OJKQU,Yes,Fiber optic,No,No,No,No,No,No,S11478
0577-WHMEV,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,S11479
5453-AXEPF,Yes,Fiber optic,No,Yes,No,No,No,No,S11480
3639-XJHKQ,No,DSL,Yes,Yes,Yes,No,No,No,S11481
3716-LRGXK,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,S11482
2263-SFSQZ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11483
9950-MTGYX,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11484
3397-AVTKU,No,DSL,No,Yes,No,No,No,Yes,S11485
4825-FUREZ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11486
9837-BMCLM,No,Fiber optic,No,No,No,No,Yes,No,S11487
2672-OJQZP,No,DSL,No,No,No,No,No,No,S11488
0137-UDEUO,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11489
3134-DSHVC,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,S11490
6161-UUUTA,No,Fiber optic,No,No,No,No,Yes,No,S11491
7821-DPRQE,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,S11492
6543-XRMYR,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,S11493
2001-EWBQU,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,S11494
4925-LMHOK,Yes,DSL,No,Yes,No,Yes,No,No,S11495
1608-GMEWB,Yes,Fiber optic,No,No,No,No,Yes,Yes,S11496
6695-AMZUF,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,S11497
1455-UGQVH,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,S11498
8410-BGQXN,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11499
8280-MQRQN,No,DSL,No,No,Yes,No,No,No,S11500
1619-YWUBB,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11501
7611-YKYTC,No,Fiber optic,Yes,No,No,No,No,No,S11502
2037-SGXHH,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,S11503
3178-FESZO,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,S11504
0365-GXEZS,No,Fiber optic,No,No,Yes,Yes,No,No,S11505
0082-OQIQY,No,Fiber optic,No,No,No,Yes,Yes,Yes,S11506
6087-MVHJH,Yes,Fiber optic,No,No,Yes,No,No,Yes,S11507
4603-JANFB,No,Fiber optic,No,No,No,No,No,No,S11508
3018-TFTSU,No,Fiber optic,Yes,No,Yes,No,No,No,S11509
3606-SBKRY,No phone service,DSL,No,No,Yes,No,Yes,Yes,S11510
4806-KEXQR,No,Fiber optic,No,No,No,No,No,Yes,S11511
0667-NSRGI,Yes,DSL,No,No,Yes,Yes,No,Yes,S11512
7083-YNSKY,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11513
6893-ODYYE,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,S11514
8242-JSVBO,No,DSL,No,No,No,No,No,No,S11515
2479-BRAMR,Yes,Fiber optic,Yes,No,Yes,No,No,No,S11516
9541-ZPSEA,No,Fiber optic,Yes,No,Yes,No,No,No,S11517
2665-NPTGL,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,S11518
1139-WUOAH,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,S11519
4693-VWVBO,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11520
7434-SHXLS,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11521
6937-GCDGQ,No,DSL,Yes,No,No,No,No,No,S11522
0988-JRWWP,No,DSL,No,No,No,No,Yes,No,S11523
5075-JSDKI,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11524
7908-QCBCA,No,Fiber optic,No,No,No,No,No,No,S11525
8644-XYTSV,No phone service,DSL,Yes,No,No,No,Yes,No,S11526
6711-FLDFB,Yes,Fiber optic,No,No,No,No,No,No,S11527
3873-WOSBC,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11528
7465-ZZRVX,No,Fiber optic,No,No,No,No,No,No,S11529
7975-JMZNT,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,S11530
7251-XFOIL,Yes,Fiber optic,No,No,Yes,No,No,Yes,S11531
4116-IQRFR,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11532
3714-JTVOV,No,Fiber optic,Yes,No,No,No,No,No,S11533
8259-DZLIZ,Yes,DSL,No,Yes,No,No,No,No,S11534
0442-ZXKVS,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,S11535
7853-WNZSY,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11536
3120-FAZKD,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11537
8606-OEGQZ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11538
0225-ZORZP,No,Fiber optic,No,Yes,No,No,No,Yes,S11539
4702-IOQDC,No,Fiber optic,No,No,No,No,No,No,S11540
9489-JMTTN,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,S11541
0575-CUQOV,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,S11542
0967-BMLBD,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11543
6178-KFNHS,Yes,Fiber optic,Yes,No,No,No,No,No,S11544
2830-LEWOA,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,S11545
5006-MXVRN,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11546
1264-BYWMS,Yes,Fiber optic,No,No,No,No,Yes,Yes,S11547
9658-WYUFB,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,S11548
8327-WKMIE,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11549
6917-FIJHC,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11550
5329-KRDTM,Yes,DSL,No,Yes,Yes,Yes,Yes,No,S11551
7797-EJMDP,No,DSL,Yes,No,No,Yes,No,Yes,S11552
3530-VWVGU,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11553
2013-SGDXK,No,Fiber optic,No,Yes,No,No,Yes,No,S11554
6368-NWMCE,Yes,DSL,No,Yes,No,Yes,No,Yes,S11555
3633-CDBUW,No,DSL,No,Yes,Yes,Yes,Yes,Yes,S11556
0707-HOVVN,Yes,DSL,No,Yes,Yes,Yes,Yes,No,S11557
8580-QVLOC,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,S11558
3956-MGXOG,No,Fiber optic,No,No,No,No,No,Yes,S11559
9274-UARKJ,No,Fiber optic,No,Yes,No,No,Yes,No,S11560
4077-HWUYD,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,S11561
2012-NWRPA,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,S11562
8808-ELEHO,Yes,Fiber optic,No,No,Yes,No,No,No,S11563
0103-CSITQ,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,S11564
3506-LCJDC,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11565
8671-KKKOS,No phone service,DSL,Yes,Yes,No,No,Yes,No,S11566
7305-ZWMAJ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11567
9518-XXBXE,No,Fiber optic,Yes,No,No,No,No,No,S11568
3934-HXCFZ,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,S11569
6578-KRMAW,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,S11570
4860-IJUDE,No,Fiber optic,Yes,No,No,No,No,No,S11571
7666-WKRON,No,Fiber optic,No,No,Yes,Yes,No,No,S11572
9688-YGXVR,No,Fiber optic,No,Yes,Yes,No,Yes,No,S11573
0423-UDIJQ,No,DSL,No,No,No,Yes,No,No,S11574
1945-XISKS,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11575
4910-AQFFX,Yes,Fiber optic,No,No,Yes,No,No,No,S11576
2154-KVJFF,Yes,Fiber optic,No,Yes,No,No,No,No,S11577
5360-LJCNJ,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,S11578
2607-FBDFF,No,DSL,No,No,No,Yes,No,No,S11579
9647-ERGBE,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,S11580
3428-XZMAZ,No,Fiber optic,No,No,No,No,No,No,S11581
1100-DDVRV,No phone service,DSL,No,Yes,No,No,Yes,Yes,S11582
0378-TOVMS,No,Fiber optic,No,No,No,Yes,No,Yes,S11583
4355-HBJHH,Yes,DSL,Yes,No,Yes,No,Yes,Yes,S11584
6728-WYQBC,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11585
9058-CBREO,Yes,DSL,No,No,No,No,No,No,S11586
9029-FEGVJ,Yes,Fiber optic,No,No,Yes,No,No,No,S11587
7216-KAOID,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11588
0318-QUUOB,No,Fiber optic,No,No,No,No,Yes,No,S11589
6145-NNPNO,No,DSL,No,No,No,No,No,No,S11590
5520-FVEWJ,Yes,Fiber optic,No,Yes,Yes,No,No,No,S11591
5339-TJFEK,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,S11592
5572-ZDXHY,No,Fiber optic,No,Yes,No,No,No,Yes,S11593
2074-GUHPQ,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,S11594
4625-XMOYM,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11595
5827-MWCZK,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,S11596
1385-TQOZW,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11597
5914-XRFQB,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,S11598
4329-YPDDQ,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,S11599
4804-NCPET,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11600
3750-CKVKH,No,Fiber optic,No,No,No,No,No,No,S11601
5944-UGLLK,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,S11602
8063-GBATB,Yes,Fiber optic,No,No,No,No,No,Yes,S11603
7787-BNTZM,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11604
2252-ISRNH,Yes,Fiber optic,No,No,Yes,No,Yes,No,S11605
9415-TPKRV,Yes,DSL,No,Yes,No,No,No,No,S11606
5322-TEUJK,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,S11607
4547-KQRTM,Yes,Fiber optic,No,Yes,No,No,No,No,S11608
4877-EVATK,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11609
1866-DIOQZ,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,S11610
8375-KVTHK,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,S11611
2697-NQBPF,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,S11612
3709-OIJEA,No,Fiber optic,No,Yes,Yes,Yes,No,No,S11613
7639-SUPCW,No,DSL,Yes,No,No,No,No,No,S11614
1386-ZIKUV,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11615
0599-XNYDO,No,Fiber optic,No,No,No,No,No,No,S11616
6377-WHAOX,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,S11617
6855-VLGOS,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11618
8999-XXGNS,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,S11619
8746-OQQRW,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11620
3181-MIZBN,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11621
0471-ARVMX,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,S11622
7766-CLTIC,No,DSL,No,No,No,Yes,No,Yes,S11623
5650-YLIBA,Yes,Fiber optic,No,Yes,No,No,No,No,S11624
0825-CPPQH,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11625
9084-OAYKL,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11626
6122-LJADA,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,S11627
2400-XIWIO,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,S11628
7524-VRLPL,Yes,DSL,Yes,No,Yes,Yes,No,Yes,S11629
1069-XAIEM,Yes,Fiber optic,No,No,No,No,No,Yes,S11630
7569-NMZYQ,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,S11631
5201-USSQZ,No,Fiber optic,No,No,No,Yes,No,Yes,S11632
2105-PHWON,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,S11633
1494-EJZDW,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11634
4884-TVUQF,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,S11635
8003-EWNDZ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11636
1897-RCFUM,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11637
9256-JTBNZ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11638
4658-HCOHW,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,S11639
2211-RMNHO,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,S11640
2432-TFSMK,Yes,Fiber optic,No,No,Yes,No,Yes,No,S11641
3440-JPSCL,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,S11642
4929-ROART,Yes,DSL,Yes,No,No,No,No,No,S11643
1834-ABKHQ,No,DSL,No,No,Yes,No,No,No,S11644
1741-WTPON,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,S11645
3932-IJWDZ,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,S11646
1240-HCBOH,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11647
3594-KADLU,No phone service,DSL,Yes,No,No,Yes,No,No,S11648
8065-BVEPF,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,S11649
3796-ENZGF,Yes,DSL,No,Yes,No,Yes,No,Yes,S11650
1734-ZMNTZ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11651
2853-CWQFQ,No,DSL,No,No,No,Yes,No,Yes,S11652
0813-TAXXS,Yes,DSL,No,No,Yes,No,Yes,Yes,S11653
2519-TWKFS,Yes,DSL,No,No,No,Yes,No,No,S11654
2889-FPWRM,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,S11655
0626-QXNGV,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11656
6723-CEGQI,No phone service,DSL,No,Yes,No,Yes,Yes,No,S11657
6987-XQSJT,Yes,Fiber optic,No,Yes,No,No,No,No,S11658
4732-RRJZC,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11659
9499-XPZXM,Yes,DSL,Yes,Yes,No,Yes,No,No,S11660
4338-EYCER,No,DSL,No,No,No,No,Yes,No,S11661
3007-FDPEA,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11662
6350-XFYGW,No,Fiber optic,No,No,Yes,No,Yes,Yes,S11663
4290-BSXUX,Yes,Fiber optic,No,No,No,Yes,No,No,S11664
8513-OLYGY,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,S11665
0311-QYWSS,No,DSL,Yes,No,No,No,No,No,S11666
8705-DWKTI,No,Fiber optic,No,No,Yes,No,No,Yes,S11667
8755-IWJHN,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,S11668
0325-XBFAC,No,Fiber optic,No,No,Yes,No,Yes,Yes,S11669
4480-QQRHC,No,Fiber optic,No,No,Yes,No,No,No,S11670
0929-PECLO,Yes,Fiber optic,No,No,Yes,No,No,Yes,S11671
3680-CTHUH,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,S11672
1202-KKGFU,No,DSL,Yes,No,No,Yes,No,No,S11673
6112-KTHFQ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11674
1852-XEMDW,Yes,DSL,Yes,Yes,Yes,No,No,No,S11675
2462-XIIJB,Yes,Fiber optic,No,No,Yes,No,Yes,No,S11676
4760-XOHVN,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11677
1820-DJFPH,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11678
9426-SXNHE,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11679
9068-FHQHD,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11680
1269-FOYWN,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,S11681
9470-YFUYI,No,DSL,Yes,Yes,No,Yes,Yes,No,S11682
7817-BOQPW,Yes,Fiber optic,No,No,No,No,No,No,S11683
