customerID,ContractType,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,BillingID
5049-MUBWG,One year,No,75.0,1908.35,No,B11205
4223-WOZCM,Month-to-month,No,49.95,107.1,No,B11206
0769-MURVM,Two year,No,65.7,4575.35,No,B11207
9253-VIFJQ,One year,No,67.05,4309.55,No,B11208
7030-FZTFM,Two year,No,110.9,7922.75,No,B11209
9741-YLNTD,Month-to-month,Yes,87.95,522.35,No,B11210
5917-RYRMG,One year,No,19.8,587.7,No,B11211
5120-ZBLAI,One year,No,75.7,3876.2,No,B11212
1194-BHJYC,Two year,Yes,62.15,3778.85,No,B11213
3663-MITLP,Month-to-month,Yes,101.25,1457.25,Yes,B11214
0906-QVPMS,Two year,No,115.15,8349.45,No,B11215
9025-ZRPVR,Month-to-month,Yes,18.95,185.6,Yes,B11216
1905-OEILC,Month-to-month,No,19.5,19.5,No,B11217
7858-GTZSP,Month-to-month,Yes,86.55,1066.9,No,B11218
3285-UCQVC,Month-to-month,No,28.6,973.55,Yes,B11219
6248-BSHKG,One year,No,20.4,1226.45,No,B11220
4685-TFLLS,One year,No,19.8,342.3,No,B11221
3470-BTGQO,Month-to-month,No,45.65,985.05,No,B11222
1209-VFFOC,Two year,Yes,56.4,3948.45,No,B11223
8224-DWCKX,Month-to-month,Yes,73.3,828.05,No,B11224
5482-PLVPE,Month-to-month,No,24.35,41.85,Yes,B11225
4553-DVPZG,Month-to-month,Yes,101.35,6164.7,No,B11226
4902-OHLSK,Month-to-month,No,98.65,2862.75,Yes,B11227
6917-IAYHD,Month-to-month,No,33.6,33.6,No,B11228
0495-ZBNGW,Month-to-month,Yes,79.9,343.95,Yes,B11229
8620-RJPZN,Month-to-month,No,20.7,20.7,No,B11230
7572-KPVKK,Two year,Yes,104.05,6590.5,No,B11231
2642-MAWLJ,Two year,No,20.25,717.95,No,B11232
2357-COQEK,Month-to-month,Yes,103.3,2890.65,Yes,B11233
7103-ZGVNT,One year,No,73.7,4885.85,No,B11234
3737-GCSPV,Month-to-month,Yes,96.2,1222.05,Yes,B11235
2027-WKXMW,Month-to-month,Yes,108.75,6871.7,No,B11236
7137-NAXML,One year,No,20.15,405.6,No,B11237
2428-ZMCTB,Month-to-month,No,19.75,208.25,No,B11238
2961-VNFKL,Two year,Yes,25.95,1801.9,No,B11239
1768-HNVGJ,Month-to-month,Yes,70.05,3062.45,No,B11240
6963-KQYQB,Two year,No,24.05,1764.75,No,B11241
5934-RMPOV,Month-to-month,Yes,84.75,1816.75,No,B11242
1207-BLKSA,Two year,No,23.05,1255.1,No,B11243
4088-YLDSU,One year,Yes,104.15,5743.05,Yes,B11244
8316-BBQAY,Two year,No,59.95,3921.1,No,B11245
1166-PQLGG,Two year,No,19.55,1463.45,No,B11246
3146-JTQHR,One year,No,19.6,189.45,No,B11247
4291-YZODP,One year,No,20.05,96.8,No,B11248
4395-PZMSN,Month-to-month,Yes,85.55,408.5,No,B11249
6427-FEFIG,Two year,No,78.6,1846.65,No,B11250
0017-IUDMW,Two year,Yes,116.8,8456.75,No,B11251
8706-HRADD,Month-to-month,Yes,43.55,1011.5,No,B11252
9955-QOPOY,One year,Yes,60.8,4263.4,No,B11253
4385-ZKVNW,Month-to-month,Yes,54.9,2549.1,No,B11254
5446-DKWYW,One year,Yes,65.2,3965.05,No,B11255
2034-CGRHZ,Month-to-month,Yes,102.95,2496.7,Yes,B11256
5797-APWZC,Month-to-month,No,90.6,90.6,Yes,B11257
3683-QKIUE,Month-to-month,Yes,50.8,288.05,Yes,B11258
4228-ZGYUW,Month-to-month,Yes,90.05,368.1,Yes,B11259
9031-ZVQPT,Two year,Yes,108.2,7840.6,No,B11260
2990-IAJSV,Two year,No,92.0,6632.75,No,B11261
8107-KNCIM,Month-to-month,Yes,75.1,1013.35,No,B11262
9027-YFHQJ,Month-to-month,Yes,25.05,152.95,No,B11263
5176-LDKUH,One year,No,75.15,3772.65,No,B11264
4644-OBGFZ,One year,No,19.5,1026.35,No,B11265
7926-IJOOU,Month-to-month,No,19.3,19.3,No,B11266
6480-YAGIY,One year,No,112.2,5031.85,No,B11267
4029-HPFVY,Month-to-month,Yes,70.3,220.4,No,B11268
7602-DBTOU,Two year,No,19.6,1416.5,No,B11269
5345-BMKWB,Month-to-month,No,20.25,158.35,No,B11270
3519-ZKXGG,Month-to-month,Yes,75.85,256.6,Yes,B11271
5457-COLHT,Two year,No,80.65,5542.55,No,B11272
6416-TVAIH,Month-to-month,Yes,68.5,68.5,Yes,B11273
5451-YHYPW,Two year,Yes,115.75,8443.7,No,B11274
5108-ADXWO,Month-to-month,Yes,73.5,791.75,Yes,B11275
7998-WNZEM,Two year,No,80.6,5708.2,No,B11276
3066-RRJIO,Month-to-month,Yes,69.95,69.95,Yes,B11277
4664-NJCMS,Two year,No,59.55,2016.3,No,B11278
0307-BCOPK,One year,No,19.05,326.65,No,B11279
7629-WFGLW,One year,No,95.65,5471.75,No,B11280
2542-HYGIQ,Month-to-month,No,19.95,19.95,No,B11281
6715-OFDBP,Month-to-month,Yes,70.05,346.4,Yes,B11282
5016-LIPDW,One year,No,19.4,1061.6,No,B11283
6481-LXPWL,One year,Yes,36.1,1971.5,No,B11284
1567-DSCIC,Month-to-month,Yes,94.0,773.65,Yes,B11285
2150-UWTFY,Month-to-month,No,61.15,1422.05,Yes,B11286
6124-ACRHJ,Month-to-month,No,19.75,19.75,No,B11287
9362-MWODR,Month-to-month,Yes,64.1,2460.35,No,B11288
9975-GPKZU,Two year,No,19.75,856.5,No,B11289
9625-RZFUK,Two year,No,19.7,1275.85,No,B11290
5153-LXKDT,Two year,Yes,110.2,7467.5,No,B11291
5161-UBZXI,Two year,Yes,106.35,7261.75,No,B11292
1020-JPQOW,Month-to-month,No,90.55,5116.6,No,B11293
7919-ZODZZ,One year,Yes,65.9,660.05,No,B11294
0565-JUPYD,One year,No,104.5,6590.8,No,B11295
6867-ACCZI,Two year,Yes,52.5,1208.15,No,B11296
5939-XAIXZ,Month-to-month,Yes,56.1,1033.9,No,B11297
9054-FOWNV,Month-to-month,Yes,88.75,1885.15,No,B11298
2683-BPJSO,Month-to-month,Yes,84.45,2467.1,Yes,B11299
2157-MXBJS,One year,Yes,75.3,989.45,Yes,B11300
8207-VVMYB,Two year,Yes,26.0,2006.95,No,B11301
9732-EQMWY,Month-to-month,No,99.4,5025,No,B11302
9360-AHGNL,One year,Yes,109.55,4830.25,Yes,B11303
1087-UDSIH,Month-to-month,Yes,19.6,59.75,Yes,B11304
5269-NRGDP,One year,No,73.15,3088.25,No,B11305
6195-MELTI,One year,Yes,54.65,3134.7,No,B11306
5485-WUYWF,Month-to-month,No,66.4,94.55,Yes,B11307
2121-JAFOM,Two year,Yes,115.55,8312.4,No,B11308
8818-DOPVL,Month-to-month,Yes,104.45,4863.85,No,B11309
2632-UCGVD,Month-to-month,Yes,100.05,6871.9,Yes,B11310
5445-PZWGX,One year,No,102.0,6529.25,Yes,B11311
1227-UDMZR,Two year,Yes,91.15,6637.9,No,B11312
5198-HQAEN,One year,Yes,89.7,3165.6,No,B11313
9170-CCKOU,Month-to-month,No,90.2,1454.15,Yes,B11314
2167-FQSTQ,Two year,Yes,92.4,6786.1,No,B11315
2819-GWENI,One year,No,19.9,543,No,B11316
1043-YCUTE,Two year,Yes,25.15,1327.15,Yes,B11317
3814-MLAXC,Month-to-month,Yes,79.85,2404.15,Yes,B11318
3572-UUHRS,One year,No,18.85,867.3,No,B11319
2692-PFYTJ,Month-to-month,Yes,25.75,25.75,No,B11320
1226-UDFZR,Month-to-month,Yes,49.6,114.7,Yes,B11321
5955-EPOAZ,Month-to-month,Yes,20.95,109.5,No,B11322
6821-JPCDC,One year,Yes,97.05,4692.95,No,B11323
8815-LMFLX,Month-to-month,Yes,25.4,546.85,No,B11324
9135-HSWOC,Two year,Yes,19.7,1274.05,No,B11325
8582-KRHPJ,Month-to-month,Yes,35.0,1782.4,No,B11326
5811-IWXYM,One year,No,101.25,5301.1,No,B11327
7044-YAACC,Month-to-month,Yes,70.2,280.35,No,B11328
8189-XRIKE,Month-to-month,No,90.95,2897.95,No,B11329
1506-YJTYT,Two year,No,73.85,3371,No,B11330
4123-DVHPH,Month-to-month,Yes,88.05,801.3,No,B11331
6425-YQLLO,One year,Yes,105.95,6975.25,Yes,B11332
5442-UTCVD,Month-to-month,No,91.85,257.05,Yes,B11333
2228-BZDEE,Two year,No,20.1,1079.45,No,B11334
7734-DBOAI,Month-to-month,No,40.1,40.1,Yes,B11335
2789-CZANW,Two year,No,110.3,6997.3,No,B11336
2091-RFFBA,Month-to-month,Yes,73.9,2217.15,Yes,B11337
2114-MGINA,Month-to-month,Yes,89.8,1129.1,Yes,B11338
7596-LDUXP,One year,Yes,85.15,979.05,No,B11339
3740-RLMVT,One year,Yes,60.95,4119.4,No,B11340
4489-SNOJF,Month-to-month,No,72.25,2568.55,Yes,B11341
2192-OZITF,Two year,No,73.55,3349.1,No,B11342
5651-CPDND,Month-to-month,No,46.0,492.1,No,B11343
2186-QZEYA,Month-to-month,Yes,58.55,1718.95,No,B11344
1131-ALZWV,One year,No,24.6,605.25,No,B11345
7729-XBTWX,Two year,Yes,19.75,1344.5,No,B11346
9134-WYRVP,One year,No,86.35,4267.15,No,B11347
3284-SVCRO,Two year,No,25.5,1121.05,No,B11348
9732-OUYRN,One year,No,19.0,918.7,No,B11349
0559-CKHUS,Two year,Yes,19.55,521.8,No,B11350
2931-SVLTV,Month-to-month,Yes,110.1,4469.1,No,B11351
6899-PPEEA,Month-to-month,Yes,96.55,3580.3,Yes,B11352
7504-UWHNB,Month-to-month,No,69.75,1729.35,No,B11353
2582-FFFZR,Month-to-month,Yes,50.6,1073.3,No,B11354
8908-NMQTX,Two year,Yes,65.6,4566.5,No,B11355
2187-LZGPL,Month-to-month,Yes,40.1,293.3,Yes,B11356
1431-AIDJQ,Two year,No,82.1,2603.1,No,B11357
6288-LBEAR,Month-to-month,Yes,79.1,1783.75,No,B11358
4597-NUCQV,Month-to-month,Yes,101.25,2440.15,Yes,B11359
9019-QVLZD,Month-to-month,No,79.55,79.55,Yes,B11360
8413-YNHNV,Two year,No,90.65,6322.1,No,B11361
5808-TOTXO,One year,Yes,20.55,57.4,No,B11362
4369-NYSCF,One year,Yes,75.75,4284.65,No,B11363
6333-YDVLT,One year,Yes,110.0,7138.65,No,B11364
5324-KTGCG,One year,No,20.85,1539.75,No,B11365
5599-HVLTW,Month-to-month,Yes,80.35,1058.1,No,B11366
7394-LWLYN,Month-to-month,Yes,70.15,123.8,No,B11367
3707-LRWZD,One year,No,84.05,2781.85,Yes,B11368
6873-UDNLD,Month-to-month,No,67.45,2731,No,B11369
2700-LUEVA,Month-to-month,No,20.75,20.75,No,B11370
1455-ESIQH,Month-to-month,Yes,89.1,89.1,Yes,B11371
0958-YHXGP,Month-to-month,Yes,69.9,497.3,No,B11372
1101-SSWAG,Month-to-month,Yes,51.1,711.15,No,B11373
2979-SXESE,Month-to-month,No,94.4,1607.2,Yes,B11374
4013-TLDHQ,Month-to-month,Yes,78.25,1490.95,Yes,B11375
5743-KHMNA,Two year,No,25.55,1898.1,No,B11376
4194-FJARJ,Two year,No,60.0,3273.95,No,B11377
5325-UWTWJ,Month-to-month,Yes,90.55,2929.75,No,B11378
3969-GYXEL,Month-to-month,No,76.4,838.7,No,B11379
9208-OLGAQ,Month-to-month,Yes,84.95,1443.65,No,B11380
3244-CQPHU,Two year,Yes,110.1,7746.7,No,B11381
2674-MLXMN,Month-to-month,Yes,99.65,6951.15,No,B11382
9708-HPXWZ,Month-to-month,No,45.4,214.75,No,B11383
6992-TKNYO,One year,No,69.0,2669.45,No,B11384
4468-YDOVK,Month-to-month,Yes,48.65,235.2,No,B11385
3754-DXMRT,Month-to-month,Yes,44.15,92.65,Yes,B11386
5792-JALQC,Two year,No,59.85,3103.25,No,B11387
7130-VTEWQ,Month-to-month,Yes,75.75,606.25,Yes,B11388
2200-DSAAL,Two year,Yes,80.65,5330.2,No,B11389
4302-ZYFEL,One year,Yes,20.55,1403.1,No,B11390
9351-LZYGF,Month-to-month,Yes,66.4,2727.8,No,B11391
4366-CTOUZ,Two year,Yes,100.2,5038.45,No,B11392
6121-VZNQB,Month-to-month,Yes,19.1,19.1,Yes,B11393
7903-CMPEY,Month-to-month,Yes,80.3,80.3,Yes,B11394
1518-OMDIK,Month-to-month,Yes,44.55,1462.6,No,B11395
6671-NGWON,Month-to-month,No,20.35,150.6,No,B11396
0595-ITUDF,Month-to-month,Yes,91.8,5960.5,No,B11397
6996-KNSML,Month-to-month,Yes,74.9,74.9,Yes,B11398
1955-IBMMB,Two year,Yes,20.2,1192.3,No,B11399
0096-BXERS,Month-to-month,No,50.35,314.55,No,B11400
3806-YAZOV,Month-to-month,No,18.8,56,No,B11401
7998-ZLXWN,Month-to-month,No,20.45,330.8,No,B11402
6253-WRFHY,One year,Yes,64.75,877.35,No,B11403
9133-AYJZG,Month-to-month,Yes,98.7,2249.1,No,B11404
2675-OTVVJ,Month-to-month,No,89.45,2807.65,No,B11405
8680-CGLTP,One year,Yes,58.75,1696.2,No,B11406
8430-TWCBX,One year,No,20.7,1032.05,No,B11407
5018-GWURO,Month-to-month,Yes,85.6,4902.8,No,B11408
6741-QRLUP,Two year,Yes,80.3,4995.35,No,B11409
4737-HOBAX,Two year,No,79.8,5034.05,No,B11410
0537-QYZZN,Month-to-month,Yes,79.85,1857.75,No,B11411
3340-QBBFM,One year,No,54.1,1992.85,No,B11412
1704-NRWYE,Month-to-month,Yes,80.85,751.65,Yes,B11413
2592-SEIFQ,Month-to-month,No,24.75,66.95,Yes,B11414
8200-KLNYW,One year,No,80.9,1714.95,No,B11415
3372-CDXFJ,One year,No,24.5,343.6,No,B11416
4781-ZXYGU,Month-to-month,Yes,20.15,20.15,No,B11417
7632-YUTXB,One year,No,20.05,520.1,No,B11418
2718-YSKCS,Two year,Yes,19.6,1387.45,No,B11419
9896-UYMIE,One year,Yes,114.3,7383.7,No,B11420
0853-NWIFK,One year,Yes,100.3,4483.95,No,B11421
8212-CRQXP,Month-to-month,Yes,80.0,1706.45,No,B11422
6980-CDGFC,One year,Yes,20.85,1327.4,No,B11423
7691-XVTZH,Two year,Yes,89.95,5974.3,No,B11424
2520-SGTTA,Two year,No,20.0, ,No,B11425
7481-ATQQS,Month-to-month,Yes,90.85,4515.85,Yes,B11426
2277-VWCNI,Month-to-month,No,48.75,179.85,No,B11427
1088-CNNKB,One year,No,80.0,5040.2,No,B11428
8642-GVWRF,Month-to-month,No,79.7,165,Yes,B11429
1930-BZLHI,One year,Yes,20.35,422.7,No,B11430
3400-ESFUW,Two year,No,57.55,3046.4,Yes,B11431
5868-YTYKS,Month-to-month,Yes,20.25,20.25,No,B11432
3525-DVKFN,Two year,No,19.4,358.05,No,B11433
1482-OXZSY,Month-to-month,Yes,100.4,2936.25,No,B11434
0377-JBKKT,Month-to-month,Yes,57.95,1271.8,No,B11435
5778-BVOFB,Month-to-month,Yes,59.5,530.05,No,B11436
3373-YZZYM,Month-to-month,No,19.2,19.2,No,B11437
2057-ZBLPD,Month-to-month,Yes,86.5,1808.7,Yes,B11438
0228-MAUWC,Month-to-month,No,59.55,1144.6,No,B11439
5502-RLUYV,Month-to-month,Yes,103.95,7446.9,Yes,B11440
0023-HGHWL,Month-to-month,Yes,25.1,25.1,Yes,B11441
7663-YJHSN,Two year,Yes,103.95,7556.9,No,B11442
4915-BFSXL,Two year,No,68.95,4858.7,No,B11443
3086-RUCRN,Month-to-month,Yes,103.1,6595,No,B11444
5215-LNLDJ,Month-to-month,Yes,24.7,149.05,No,B11445
7576-JMYWV,Month-to-month,Yes,110.2,4972.1,No,B11446
9039-RBEEE,Month-to-month,Yes,48.95,1880.85,Yes,B11447
0257-KXZGU,Month-to-month,No,62.45,2045.55,No,B11448
1307-ATKGB,Month-to-month,Yes,89.55,2187.15,No,B11449
8417-FMLZI,Month-to-month,Yes,83.55,477.55,Yes,B11450
3714-XPXBW,Month-to-month,Yes,78.9,2976.95,No,B11451
1850-AKQEP,Month-to-month,No,20.35,178.7,No,B11452
2824-DXNKN,Two year,Yes,71.45,5025.85,No,B11453
5227-JSCFE,Two year,No,46.35,3353.4,No,B11454
0848-ZGQIJ,Month-to-month,Yes,94.65,1461.15,No,B11455
3621-CHYVB,Month-to-month,Yes,49.9,2782.4,No,B11456
8042-RNLKO,One year,No,25.45,1699.15,No,B11457
1792-UXAFY,Month-to-month,Yes,89.15,1496.9,Yes,B11458
5372-FBKBN,Month-to-month,No,20.75,452.2,No,B11459
0420-TXVSG,Two year,Yes,66.1,4428.45,No,B11460
6217-TOWGS,Month-to-month,Yes,75.4,1322.55,No,B11461
0515-YPMCW,Month-to-month,Yes,70.45,70.45,Yes,B11462
0378-XSZPU,One year,No,60.3,3563.8,Yes,B11463
1045-LTCYT,Month-to-month,No,21.05,139.75,No,B11464
1544-JJMYL,One year,No,69.35,1927.3,No,B11465
4636-JGAAI,Month-to-month,No,88.85,3000.25,No,B11466
6874-SGLHU,One year,Yes,97.0,3021.3,No,B11467
5951-AOFIH,Month-to-month,Yes,66.4,2245.4,No,B11468
4729-XKASR,Month-to-month,No,24.75,24.75,Yes,B11469
3059-NGMXB,Month-to-month,No,69.2,944.65,No,B11470
8652-YHIYU,One year,Yes,79.5,1264.2,No,B11471
5278-PNYOX,Two year,No,100.65,4917.75,No,B11472
5449-FIBXJ,Month-to-month,No,103.3,2012.7,Yes,B11473
3486-HOOGQ,Two year,No,79.7,5743.3,No,B11474
5061-PBXFW,Month-to-month,No,61.4,1864.65,No,B11475
8630-FJLIB,Month-to-month,Yes,69.8,1221.65,No,B11476
3891-NLXJB,Two year,Yes,40.55,1390.85,No,B11477
4749-OJKQU,Month-to-month,Yes,75.65,302.35,No,B11478
0577-WHMEV,Month-to-month,No,90.7,1374.9,No,B11479
5453-AXEPF,Month-to-month,Yes,80.5,1336.9,No,B11480
3639-XJHKQ,Month-to-month,Yes,60.6,1297.8,No,B11481
3716-LRGXK,Two year,No,101.15,6067.4,No,B11482
2263-SFSQZ,Two year,Yes,24.95,1222.25,No,B11483
9950-MTGYX,Two year,Yes,20.3,487.95,No,B11484
3397-AVTKU,Two year,Yes,60.0,2548.55,No,B11485
4825-FUREZ,Two year,No,20.25,835.5,No,B11486
9837-BMCLM,Month-to-month,Yes,78.5,242.05,Yes,B11487
2672-OJQZP,Month-to-month,No,44.75,44.75,No,B11488
0137-UDEUO,Month-to-month,No,19.85,63.75,Yes,B11489
3134-DSHVC,Two year,No,98.0,6218.45,No,B11490
6161-UUUTA,Month-to-month,Yes,79.9,260.9,Yes,B11491
7821-DPRQE,Month-to-month,Yes,107.7,7320.9,No,B11492
6543-XRMYR,Month-to-month,Yes,99.7,2967.35,Yes,B11493
2001-EWBQU,Two year,No,104.7,6333.8,No,B11494
4925-LMHOK,Month-to-month,Yes,58.6,939.7,Yes,B11495
1608-GMEWB,Month-to-month,Yes,93.9,4200.25,No,B11496
6695-AMZUF,Two year,No,86.45,5950.2,No,B11497
1455-UGQVH,Month-to-month,Yes,98.5,1037.75,Yes,B11498
8410-BGQXN,Month-to-month,No,19.4,93.4,No,B11499
8280-MQRQN,Month-to-month,Yes,50.45,50.45,Yes,B11500
1619-YWUBB,Two year,Yes,24.95,1614.9,No,B11501
7611-YKYTC,Month-to-month,No,75.0,1573.95,No,B11502
2037-SGXHH,Month-to-month,Yes,94.65,3624.3,Yes,B11503
3178-FESZO,Month-to-month,Yes,100.25,100.25,Yes,B11504
0365-GXEZS,Month-to-month,No,78.2,1468.75,No,B11505
0082-OQIQY,Month-to-month,Yes,94.2,2607.6,No,B11506
6087-MVHJH,Month-to-month,Yes,88.45,1422.1,Yes,B11507
4603-JANFB,Month-to-month,Yes,69.85,69.85,Yes,B11508
3018-TFTSU,Month-to-month,No,81.7,858.6,Yes,B11509
3606-SBKRY,One year,Yes,50.05,1523.4,No,B11510
4806-KEXQR,Month-to-month,Yes,79.9,324.3,Yes,B11511
0667-NSRGI,One year,Yes,69.55,3435.6,No,B11512
7083-YNSKY,Month-to-month,Yes,25.4,399.6,Yes,B11513
6893-ODYYE,One year,Yes,90.1,4549.45,No,B11514
8242-JSVBO,Month-to-month,Yes,44.65,322.5,No,B11515
2479-BRAMR,Month-to-month,Yes,83.75,3273.55,Yes,B11516
9541-ZPSEA,Two year,No,80.35,5375.15,No,B11517
2665-NPTGL,Month-to-month,Yes,98.1,2510.7,No,B11518
1139-WUOAH,Two year,No,53.35,3090.05,No,B11519
4693-VWVBO,Month-to-month,No,19.55,61.05,No,B11520
7434-SHXLS,Month-to-month,No,20.9,20.9,Yes,B11521
6937-GCDGQ,One year,Yes,48.95,955.6,No,B11522
0988-JRWWP,Month-to-month,Yes,54.2,140.4,No,B11523
5075-JSDKI,Two year,No,24.45,1493.1,No,B11524
7908-QCBCA,Month-to-month,Yes,69.4,69.4,Yes,B11525
8644-XYTSV,Month-to-month,Yes,40.15,1626.05,No,B11526
6711-FLDFB,Month-to-month,Yes,74.9,541.15,Yes,B11527
3873-WOSBC,Two year,No,25.6,1784.9,No,B11528
7465-ZZRVX,Month-to-month,Yes,70.35,70.35,No,B11529
7975-JMZNT,Two year,No,91.7,6075.9,No,B11530
7251-XFOIL,Month-to-month,No,89.2,5500.6,No,B11531
4116-IQRFR,One year,No,24.1,73.1,No,B11532
3714-JTVOV,Month-to-month,Yes,74.15,3229.4,Yes,B11533
8259-DZLIZ,One year,Yes,53.85,3399.85,No,B11534
0442-ZXKVS,One year,Yes,115.6,6431.05,No,B11535
7853-WNZSY,Month-to-month,Yes,19.75,19.75,No,B11536
3120-FAZKD,Two year,Yes,24.05,1230.9,No,B11537
8606-OEGQZ,Two year,No,25.3,454.65,No,B11538
0225-ZORZP,Month-to-month,No,84.3,235.05,No,B11539
4702-IOQDC,Month-to-month,Yes,70.1,70.1,Yes,B11540
9489-JMTTN,Two year,No,89.75,6595.9,No,B11541
0575-CUQOV,One year,Yes,97.95,5867,No,B11542
0967-BMLBD,One year,Yes,20.0,196.35,No,B11543
6178-KFNHS,Month-to-month,Yes,78.3,909.25,Yes,B11544
2830-LEWOA,One year,No,103.9,6449.15,No,B11545
5006-MXVRN,Two year,No,20.7,762.45,No,B11546
1264-BYWMS,Month-to-month,Yes,96.8,5283.95,Yes,B11547
9658-WYUFB,Month-to-month,Yes,94.4,1617.5,Yes,B11548
8327-WKMIE,One year,No,20.15,785.75,No,B11549
6917-FIJHC,Two year,Yes,26.0,1776,No,B11550
5329-KRDTM,Two year,No,77.35,5396.25,No,B11551
7797-EJMDP,Month-to-month,No,66.05,574.5,No,B11552
3530-VWVGU,Month-to-month,No,19.9,400.3,No,B11553
2013-SGDXK,Month-to-month,No,84.3,84.3,Yes,B11554
6368-NWMCE,Month-to-month,No,68.15,2656.3,No,B11555
3633-CDBUW,One year,No,80.85,1445.95,No,B11556
0707-HOVVN,Two year,Yes,75.5,5212.65,No,B11557
8580-QVLOC,Two year,No,92.45,6440.25,Yes,B11558
3956-MGXOG,Month-to-month,Yes,80.6,2244.95,No,B11559
9274-UARKJ,Month-to-month,Yes,83.2,1130,No,B11560
4077-HWUYD,Two year,Yes,87.55,6463.15,No,B11561
2012-NWRPA,Month-to-month,Yes,99.55,1131.2,Yes,B11562
8808-ELEHO,Month-to-month,Yes,81.25,585.95,Yes,B11563
0103-CSITQ,One year,Yes,109.4,6252.7,No,B11564
3506-LCJDC,Month-to-month,No,19.95,19.95,Yes,B11565
8671-KKKOS,Month-to-month,No,45.55,2062.15,No,B11566
7305-ZWMAJ,One year,No,20.7,587.1,No,B11567
9518-XXBXE,Month-to-month,No,75.3,720.45,No,B11568
3934-HXCFZ,Month-to-month,Yes,99.25,2186.4,Yes,B11569
6578-KRMAW,Month-to-month,Yes,93.4,2979.3,No,B11570
4860-IJUDE,Month-to-month,Yes,73.75,956.65,No,B11571
7666-WKRON,Two year,Yes,80.45,3201.55,Yes,B11572
9688-YGXVR,Month-to-month,Yes,88.15,3973.2,No,B11573
0423-UDIJQ,Month-to-month,No,49.2,447.9,No,B11574
1945-XISKS,Two year,No,19.65,1335.2,No,B11575
4910-AQFFX,Month-to-month,Yes,79.35,661.25,Yes,B11576
2154-KVJFF,Month-to-month,Yes,79.75,1111.85,Yes,B11577
5360-LJCNJ,Two year,Yes,105.15,7555,No,B11578
2607-FBDFF,Month-to-month,No,49.0,49,No,B11579
9647-ERGBE,Month-to-month,Yes,100.05,3046.15,Yes,B11580
3428-XZMAZ,Month-to-month,Yes,69.35,69.35,Yes,B11581
1100-DDVRV,Month-to-month,Yes,49.8,836.35,No,B11582
0378-TOVMS,Month-to-month,No,85.8,272.2,Yes,B11583
4355-HBJHH,Two year,Yes,79.7,5293.4,Yes,B11584
6728-WYQBC,Month-to-month,No,20.95,20.95,No,B11585
9058-CBREO,Month-to-month,No,50.55,50.55,Yes,B11586
9029-FEGVJ,Month-to-month,No,79.3,2570,No,B11587
7216-KAOID,One year,No,19.5,798.2,No,B11588
0318-QUUOB,Month-to-month,Yes,80.55,80.55,Yes,B11589
6145-NNPNO,Month-to-month,No,44.15,44.15,No,B11590
5520-FVEWJ,Month-to-month,Yes,84.5,916.9,Yes,B11591
5339-TJFEK,Month-to-month,Yes,105.5,6487.2,No,B11592
5572-ZDXHY,Month-to-month,Yes,84.3,1855.65,Yes,B11593
2074-GUHPQ,Month-to-month,Yes,92.7,1556.85,No,B11594
4625-XMOYM,Two year,Yes,26.25,1988.05,No,B11595
5827-MWCZK,Month-to-month,Yes,96.95,5432.2,No,B11596
1385-TQOZW,Month-to-month,Yes,20.45,147.55,No,B11597
5914-XRFQB,Two year,Yes,115.8,8424.9,No,B11598
4329-YPDDQ,Month-to-month,Yes,108.2,2203.7,No,B11599
4804-NCPET,Two year,No,20.2,387.4,No,B11600
3750-CKVKH,Month-to-month,Yes,67.75,116.65,Yes,B11601
5944-UGLLK,One year,No,54.9,3045.75,No,B11602
8063-GBATB,Month-to-month,Yes,85.25,2287.25,Yes,B11603
7787-BNTZM,Month-to-month,No,20.15,130.5,No,B11604
2252-ISRNH,One year,Yes,90.35,767.9,No,B11605
9415-TPKRV,Month-to-month,No,55.75,446.8,No,B11606
5322-TEUJK,Two year,No,114.6,8100.25,No,B11607
4547-KQRTM,Month-to-month,Yes,80.05,830.7,Yes,B11608
4877-EVATK,Month-to-month,No,20.0,20,Yes,B11609
1866-DIOQZ,One year,No,66.8,4689.15,No,B11610
8375-KVTHK,One year,Yes,100.3,6754.35,No,B11611
2697-NQBPF,Month-to-month,Yes,105.35,3540.65,No,B11612
3709-OIJEA,One year,Yes,85.2,2184.6,No,B11613
7639-SUPCW,Month-to-month,Yes,48.8,1054.6,Yes,B11614
1386-ZIKUV,Month-to-month,Yes,18.95,130.55,No,B11615
0599-XNYDO,Month-to-month,Yes,69.8,1540.35,No,B11616
6377-WHAOX,Month-to-month,Yes,106.15,6411.25,No,B11617
6855-VLGOS,Two year,No,20.55,1432.55,No,B11618
8999-XXGNS,One year,Yes,105.75,7629.85,No,B11619
8746-OQQRW,Month-to-month,No,25.25,101.9,No,B11620
3181-MIZBN,Month-to-month,No,19.75,313.4,No,B11621
0471-ARVMX,One year,Yes,104.85,6312.9,No,B11622
7766-CLTIC,Month-to-month,Yes,60.95,629.55,No,B11623
5650-YLIBA,Month-to-month,Yes,81.15,2640.55,No,B11624
0825-CPPQH,Two year,No,19.1,1372.45,No,B11625
9084-OAYKL,Two year,No,20.8,1212.25,No,B11626
6122-LJADA,Two year,Yes,90.15,6237.05,No,B11627
2400-XIWIO,Two year,No,90.1,6310.9,No,B11628
7524-VRLPL,Two year,No,74.1,5031,No,B11629
